tick,action,sm_state,pos_x,pos_y
3531,1,RECOVER,3017.2,-4653.8
3532,1,RECOVER,3017.9,-4658.8
3533,1,RECOVER,3018.6,-4664.1
3534,1,RECOVER,3019.3,-4669.6
3535,8,SCAN,3020.1,-4675.5
3536,8,SCAN,3020.8,-4680.8
3537,8,SCAN,3021.4,-4685.6
3538,8,SCAN,3022.0,-4689.9
3539,8,SCAN,3022.6,-4693.8
3540,8,SCAN,3023.0,-4697.4
3541,8,SCAN,3023.5,-4700.6
3542,8,SCAN,3023.9,-4703.5
3543,8,SCAN,3024.2,-4706.2
3544,8,SCAN,3024.6,-4708.6
3545,8,SCAN,3024.8,-4710.8
3546,8,SCAN,3025.1,-4712.8
3547,8,SCAN,3025.4,-4714.6
3548,8,SCAN,3025.6,-4716.2
3549,8,SCAN,3025.8,-4717.6
3550,8,SCAN,3025.9,-4719.0
3551,8,SCAN,3026.1,-4720.2
3552,8,SCAN,3026.3,-4721.3
3553,8,SCAN,3026.4,-4722.3
3554,8,SCAN,3026.5,-4723.2
3555,8,SCAN,3026.6,-4724.0
3556,8,SCAN,3026.7,-4724.7
3557,8,SCAN,3026.8,-4725.4
3558,8,SCAN,3026.9,-4726.0
3559,8,SCAN,3027.0,-4726.5
3560,8,SCAN,3027.0,-4727.0
3561,8,SCAN,3027.1,-4727.5
3562,8,SCAN,3027.1,-4727.9
3563,8,SCAN,3027.2,-4728.3
3564,8,SCAN,3027.2,-4728.6
3565,8,SCAN,3027.3,-4728.9
3566,8,SCAN,3027.3,-4729.2
3567,8,SCAN,3027.4,-4729.4
3568,8,SCAN,3027.4,-4729.7
3569,8,SCAN,3027.4,-4729.9
3570,8,SCAN,3027.4,-4730.1
3571,8,SCAN,3027.5,-4730.2
3572,8,SCAN,3027.5,-4730.4
3573,8,SCAN,3027.5,-4730.5
3574,8,SCAN,3027.5,-4730.6
3575,8,SCAN,3027.5,-4730.8
3576,8,SCAN,3027.5,-4730.9
3577,8,SCAN,3027.6,-4731.0
3578,8,SCAN,3027.6,-4731.0
3579,8,SCAN,3027.6,-4731.1
3580,8,SCAN,3027.6,-4731.2
3581,8,SCAN,3027.6,-4731.2
3582,8,SCAN,3027.6,-4731.3
3583,8,SCAN,3027.6,-4731.3
3584,8,SCAN,3027.6,-4731.3
3585,8,SCAN,3027.6,-4731.3
3586,8,SCAN,3027.6,-4731.3
3587,8,SCAN,3027.6,-4731.3
3588,8,SCAN,3027.6,-4731.3
3589,8,SCAN,3027.6,-4731.3
3590,8,SCAN,3027.6,-4731.3
3591,8,SCAN,3027.6,-4731.3
3592,8,SCAN,3027.6,-4731.3
3593,8,SCAN,3027.6,-4731.3
3594,8,SCAN,3027.6,-4731.3
3595,8,SCAN,3027.6,-4731.3
3596,8,SCAN,3027.6,-4731.3
3597,8,SCAN,3027.6,-4731.3
3598,8,SCAN,3027.6,-4731.3
3599,8,SCAN,3027.6,-4731.3
3600,8,SCAN,3027.6,-4731.3
3601,8,SCAN,3027.6,-4731.3
3602,8,SCAN,3027.6,-4731.3
3603,8,SCAN,3027.6,-4731.3
3604,8,SCAN,3027.6,-4731.3
3605,8,SCAN,3027.6,-4731.3
3606,8,SCAN,3027.6,-4731.3
3607,8,SCAN,3027.6,-4731.3
3608,8,SCAN,3027.6,-4731.3
3609,8,SCAN,3027.6,-4731.3
3610,8,SCAN,3027.6,-4731.3
3611,8,SCAN,3027.6,-4731.3
3612,8,SCAN,3027.6,-4731.3
3613,8,SCAN,3027.6,-4731.3
3614,8,SCAN,3027.6,-4731.3
3615,8,SCAN,3027.6,-4731.3
3616,8,SCAN,3027.6,-4731.3
3617,8,SCAN,3027.6,-4731.3
3618,8,SCAN,3027.6,-4731.3
3619,8,SCAN,3027.6,-4731.3
3620,8,SCAN,3027.6,-4731.3
3621,8,SCAN,3027.6,-4731.3
3622,8,SCAN,3027.6,-4731.3
3623,8,SCAN,3027.6,-4731.3
3624,8,SCAN,3027.6,-4731.3
3625,8,SCAN,3027.6,-4731.3
3626,8,SCAN,3027.6,-4731.3
3627,8,SCAN,3027.6,-4731.3
3628,8,SCAN,3027.6,-4731.3
3629,8,SCAN,3027.6,-4731.3
3630,8,SCAN,3027.6,-4731.3
3631,8,SCAN,3027.6,-4731.3
3632,8,SCAN,3027.6,-4731.3
3633,8,SCAN,3027.6,-4731.3
3634,8,SCAN,3027.6,-4731.3
3635,8,SCAN,3027.6,-4731.3
3636,8,SCAN,3027.6,-4731.3
3637,8,SCAN,3027.6,-4731.3
3638,8,SCAN,3027.6,-4731.3
3639,8,SCAN,3027.6,-4731.3
3640,0,TRAVERSE,3027.6,-4731.3
3641,4,RECOVER,3027.6,-4731.3
3642,4,RECOVER,3027.6,-4731.3
3643,4,RECOVER,3027.6,-4731.3
3644,4,RECOVER,3027.6,-4731.3
3645,1,RECOVER,3027.6,-4731.3
3646,1,RECOVER,3027.8,-4732.1
3647,1,RECOVER,3028.2,-4733.5
3648,1,RECOVER,3028.7,-4735.6
3649,1,RECOVER,3029.4,-4738.2
3650,1,RECOVER,3030.2,-4741.3
3651,4,RECOVER,3031.2,-4744.9
3652,1,RECOVER,3032.0,-4748.2
3653,1,RECOVER,3033.0,-4751.9
3654,1,RECOVER,3034.2,-4756.0
3655,4,RECOVER,3035.4,-4760.4
3656,1,RECOVER,3036.5,-4764.5
3657,4,RECOVER,3037.8,-4768.9
3658,1,RECOVER,3039.0,-4772.9
3659,4,RECOVER,3040.3,-4777.2
3660,1,RECOVER,3041.5,-4781.2
3661,4,RECOVER,3042.8,-4785.5
3662,1,RECOVER,3044.1,-4789.4
3663,4,RECOVER,3045.5,-4793.6
3664,4,RECOVER,3046.8,-4797.5
3665,4,RECOVER,3048.0,-4801.0
3666,4,RECOVER,3049.0,-4804.1
3667,4,RECOVER,3050.0,-4807.0
3668,4,RECOVER,3050.9,-4809.6
3669,4,RECOVER,3051.7,-4812.0
3670,4,RECOVER,3052.4,-4814.1
3671,4,RECOVER,3053.0,-4816.0
3672,4,RECOVER,3053.6,-4817.8
3673,4,RECOVER,3054.2,-4819.4
3674,4,RECOVER,3054.7,-4820.8
3675,4,RECOVER,3055.1,-4822.1
3676,4,RECOVER,3055.5,-4823.3
3677,4,RECOVER,3055.9,-4824.4
3678,4,RECOVER,3056.2,-4825.3
3679,4,RECOVER,3056.5,-4826.2
3680,4,RECOVER,3056.7,-4827.0
3681,4,RECOVER,3057.0,-4827.7
3682,4,RECOVER,3057.2,-4828.4
3683,4,RECOVER,3057.4,-4829.0
3684,4,RECOVER,3057.6,-4829.5
3685,4,RECOVER,3057.8,-4830.0
3686,4,RECOVER,3057.9,-4830.4
3687,4,RECOVER,3058.0,-4830.8
3688,4,RECOVER,3058.2,-4831.2
3689,4,RECOVER,3058.3,-4831.5
